"","577447","577445","577449","577446","577451","577444","577448","577443","577450","577442"
"1",1,1,1,1,0,1,0,1,0,0
"2",1,0,1,1,1,0,1,1,1,0
"3",1,1,1,1,0,1,1,0,1,1
"4",1,0,1,1,1,1,0,1,1,0
"5",1,1,1,0,1,1,0,0,1,0
"6",1,1,1,1,1,1,1,1,1,1
"7",1,1,1,1,1,1,1,1,1,0
"8",1,1,1,1,0,1,0,1,1,0
"9",0,1,1,0,0,1,0,1,1,0
"10",0,1,1,1,1,1,1,1,0,0
"11",1,1,1,1,0,1,1,1,1,1
"12",0,0,0,1,0,1,1,1,1,0
"13",1,0,1,1,0,1,0,1,1,0
"14",1,1,1,1,1,1,1,1,1,0
"15",1,1,1,1,1,1,1,0,0,1
"16",0,0,1,1,0,0,0,1,1,0
"17",1,1,1,1,0,0,0,1,1,0
"18",1,1,1,1,1,1,1,1,1,1
"19",1,1,1,1,1,1,1,1,1,0
"20",1,0,1,1,0,1,0,1,1,1
"21",1,0,1,1,1,1,1,1,0,0
"22",1,1,1,1,0,1,0,1,1,0
"23",1,0,1,1,0,1,1,1,1,1
"24",1,0,1,1,1,1,1,1,0,0
"25",1,1,1,1,1,1,1,0,1,0
"26",1,1,0,1,0,1,1,1,1,0
"27",1,0,1,1,1,1,0,0,1,0
"28",0,1,1,1,1,1,1,1,0,0
"29",1,0,0,0,1,1,0,0,1,1
"30",1,1,1,1,1,1,1,0,1,1
"31",1,1,1,1,1,1,1,1,1,0
"32",1,0,1,1,1,1,0,1,1,0
"33",1,0,0,0,1,1,0,1,0,0
"34",1,0,1,1,0,1,0,0,1,0
"35",1,1,0,1,0,1,0,0,1,1
"36",1,0,1,1,1,1,1,1,0,1
"37",1,0,0,1,0,1,0,0,1,0
"38",1,1,1,1,1,1,0,1,0,1
"39",1,1,1,1,1,1,1,1,1,0
"40",1,1,1,1,1,1,0,0,0,1
"41",1,1,1,1,0,1,0,1,1,1
"42",1,1,1,1,1,1,1,1,0,1
"43",1,1,1,1,0,1,1,1,0,1
"44",1,0,1,1,0,1,0,0,0,1
"45",1,1,1,1,1,1,1,1,1,0
"46",1,0,1,1,1,1,1,1,1,0
"47",0,1,1,1,1,1,0,1,1,1
"48",1,1,1,1,0,1,1,1,1,1
"49",1,1,1,1,0,1,0,1,1,0
"50",1,1,1,1,0,1,0,1,0,1
"51",1,1,1,1,0,1,0,0,1,1
"52",1,0,0,1,0,1,1,0,1,0
"53",1,1,1,1,1,1,0,1,1,1
"54",1,1,1,1,0,1,0,1,0,0
"55",1,1,1,1,0,1,0,1,1,1
"56",1,0,1,1,1,1,1,1,1,1
"57",1,1,1,1,0,1,1,1,0,0
"58",1,1,1,1,1,1,1,0,0,0
"59",1,0,1,1,0,1,0,1,0,0
