"","576623","576629","576619","576630","576753","576620","576755","576618","576754","576622","576614","576615","576617","576616","576621"
"1",1,1,1,1,1,1,1,0,NA,1,0,0,0,0,1
"2",1,1,1,0,0,1,0,1,0,1,1,1,1,1,1
"3",0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"4",1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
"5",0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"6",0,1,0,1,1,1,1,0,1,1,1,1,0,1,1
"7",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"8",1,1,1,1,1,1,1,1,0,1,1,0,NA,1,0
"9",1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
"10",0,1,0,1,1,1,1,0,0,0,1,1,0,1,0
"11",1,1,1,0,0,NA,1,1,1,1,1,1,0,1,1
"12",0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
"13",1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"14",1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"15",1,1,1,NA,1,1,0,0,1,1,1,1,0,NA,1
"16",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17",0,0,1,1,1,1,1,1,1,0,0,0,0,0,1
"18",1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
"19",1,NA,1,0,0,1,0,1,1,1,1,0,1,1,1
"20",1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"21",0,NA,1,1,0,1,0,1,0,1,1,1,0,1,1
"22",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",0,1,1,1,1,1,1,NA,0,1,NA,0,1,1,NA
"24",1,1,0,1,0,1,1,0,NA,1,0,1,1,1,1
"25",1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
"26",1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1
"27",0,1,1,1,NA,0,0,1,0,1,1,0,0,0,1
"28",1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
"29",1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
"30",1,0,1,1,1,1,NA,1,0,1,1,0,1,0,1
"31",1,1,0,1,1,0,0,1,0,1,0,0,0,0,1
"32",1,1,0,1,NA,1,1,0,1,0,1,1,1,1,NA
"33",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"34",1,NA,1,1,0,1,1,1,0,1,1,1,1,1,1
"35",1,1,0,NA,1,0,0,0,0,1,1,1,0,0,0
"36",1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
"37",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"38",1,1,NA,1,1,1,1,0,1,1,1,1,1,1,1
"39",0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
"40",NA,1,0,NA,NA,NA,NA,0,NA,NA,1,1,0,0,NA
"41",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA
"42",1,NA,1,0,0,1,0,1,0,1,1,1,1,1,1
"43",1,1,0,1,1,1,1,NA,1,1,1,1,1,1,1
"44",NA,1,1,NA,NA,0,NA,0,NA,NA,1,1,0,0,NA
"45",1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"46",1,1,1,NA,0,1,0,1,0,1,1,1,1,1,1
"47",1,1,1,1,0,1,1,0,1,1,NA,1,0,1,1
"48",1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"49",1,1,1,0,1,NA,0,1,0,0,0,1,1,NA,0
"50",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51",0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
"52",0,1,1,0,0,1,0,0,1,1,1,0,1,1,1
"53",1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
"54",1,1,1,0,0,0,NA,1,NA,1,1,1,1,1,1
"55",0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"56",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA
"57",1,NA,1,1,0,1,1,1,0,1,1,1,1,1,1
"58",0,NA,NA,0,0,NA,1,NA,0,1,NA,NA,NA,NA,NA
"59",1,1,1,0,1,1,1,1,1,1,0,NA,1,1,1
"60",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA
