"","713923","713924","713914","713915","713921","713931","713928","713929","713930","713913","713925","713927","713922","713916","713912"
"1",1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
"2",0,1,1,0,1,1,0,1,0,1,0,1,1,0,0
"3",1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
"4",0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"5",1,1,0,1,1,0,0,0,1,0,1,1,0,1,0
"6",1,0,1,1,1,1,1,0,0,1,1,1,0,0,1
"7",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"8",1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"9",1,0,1,1,1,1,1,0,1,1,1,1,0,0,1
"10",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"11",0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"12",0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
"13",0,0,1,1,1,1,1,0,0,1,0,1,1,0,1
"14",0,1,1,1,0,1,0,1,0,1,1,0,0,0,1
"15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16",0,1,1,1,1,0,0,1,1,1,0,1,1,0,1
"17",0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
"18",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
"19",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"20",0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
"21",0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
"22",0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"23",0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"24",0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"25",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"26",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27",0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
"28",1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"29",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"32",0,1,1,1,0,1,1,1,1,1,1,0,0,0,1
"33",1,0,1,1,1,1,1,1,1,1,0,1,0,1,NA
"34",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"35",1,1,0,0,1,1,1,1,0,NA,0,1,0,0,1
"36",1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"38",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"39",0,0,1,1,1,1,1,1,1,1,0,1,0,0,NA
"40",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"41",0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"42",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"43",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
