"","582647","582645","524437","582648","524440","582643","582646","524421","524438","582649","524439","524419","582644","582650","524418","582651","524436","524420"
"1",1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
"2",1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1
"3",1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1
"4",1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1
"5",1,0,0,1,NA,1,0,0,0,0,0,1,0,0,1,1,0,0
"6",1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
"7",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
"8",1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1
"9",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10",1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"11",1,0,0,1,NA,1,1,1,1,1,1,1,0,0,1,1,1,1
"12",1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"13",1,1,1,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,1
"14",1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
"15",1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1
"16",1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1
"17",1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,NA,0,1
"18",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
"19",1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
"20",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0
"21",1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"22",1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1
"23",0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"24",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
"25",1,1,0,1,NA,0,1,1,0,1,1,1,1,0,1,1,0,1
"26",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
"27",1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0
"28",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"29",1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1
"30",1,0,NA,1,NA,0,1,NA,NA,1,NA,NA,0,0,NA,NA,NA,NA
"31",1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1
"32",1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0
"33",1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
"34",1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
"35",1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1
"36",1,0,1,1,NA,1,1,1,0,1,1,0,0,0,1,1,0,1
"37",1,1,1,1,NA,1,1,0,1,1,1,1,1,0,NA,1,1,1
"38",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"39",1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"40",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
"41",1,1,1,1,NA,1,1,0,0,1,1,1,1,0,1,1,1,1
"42",1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
"43",1,0,1,1,NA,1,1,0,0,0,1,1,0,0,1,1,1,1
"44",0,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA
"45",1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
"46",1,1,1,1,NA,1,0,0,1,1,0,0,0,0,0,1,0,1
"47",1,1,0,1,0,1,1,1,0,0,0,1,NA,0,1,1,0,1
"48",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"49",NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"50",1,0,1,1,NA,1,1,1,1,0,0,0,0,0,1,1,0,1
"51",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"53",NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
